GAME_ID	ROLE_ID	USER_ID	ROLE_NAME	GATEWAY_ID	NATIONALITY_ID	ROLE_GENDER	ROLE_OCCUPATION	ROLE_LEVEL	ROLE_STATE	CREATE_TIME	DELETE_TIME	LAST_LOGOUT_TIME	TOTAL_ONLINE_SECOND	MONEY1	MONEY2	EXPERIENCE
146	10364801	98522914	紫雲の青焚	146106	0	1	5	8	1	2017/5/6 17:23		2017/5/6 17:44	1270	0	50	5195
146	10364820	98522925	鑫银	146106	0	1	4	1	1	2017/5/6 17:26		2017/5/6 17:38	696	0	0	0
146	10365120	98523202	寒策秋原	146106	0	1	4	10	1	2017/5/6 18:06		2017/5/6 18:21	885	0	50	7270
146	10365273	98523311	江笙清	146051	0	2	3	57	1	2017/5/6 18:24		2017/5/7 21:09	16267	60	338	28733
146	10365916	98523703	流星東	146106	0	1	4	66	1	2017/5/6 19:38		2017/5/8 12:59	17393	0	98	1630127
146	10365994	98523781	军辉丨怡寒	146106	0	1	1	83	1	2017/5/6 19:48		2017/5/18 20:49	176454	0	1002	1859765
146	10366224	98523908	留恋依年	146002	0	2	5	29	1	2017/5/6 20:21		2017/5/7 10:28	5208	0	50	40496
146	10366347	98524064	美辰妃逸灬	146106	0	2	2	11	1	2017/5/6 20:38		2017/5/6 20:53	889	0	0	4193
146	10366400	98524079	冷墨媚	146106	0	2	3	66	1	2017/5/6 20:42		2017/5/13 10:46	19164	0	857	1631290
146	10366479	98524064	丿广尊瑞吟★	146106	0	1	4	4	1	2017/5/6 20:54		2017/5/6 21:00	331	0	0	12583
146	10366562	98524206	夜月诺寒丶	146106	0	2	3	35	1	2017/5/6 21:02		2017/5/7 9:50	12748	0	0	25808
146	10366603	98524229	丿幸福君巧つ	146106	0	2	3	5	1	2017/5/6 21:05		2017/5/6 21:11	335	0	0	6699
146	10366710	98524229	兰婷音茵	146106	0	2	3	2	1	2017/5/6 21:13		2017/5/6 21:14	68	0	0	3200
146	10367377	98524632	冷酷超皓★	146106	0	1	4	14	1	2017/5/6 22:06		2017/5/6 22:41	2092	0	0	10062
146	10367518	98524819	允臣冲天	146106	0	1	4	19	1	2017/5/6 22:46		2017/5/7 10:34	3539	0	50	22072
146	10367543	98524868	暖栀啊~	146106	0	1	5	6	1	2017/5/6 22:53		2017/5/7 7:29	1060	0	0	1323
146	10367617	98525004	晴卉诗秀つ	146106	0	2	3	11	1	2017/5/6 23:23		2017/5/6 23:38	884	0	50	14253
146	10367703	98525118	素水千山	146106	0	2	3	66	1	2017/5/6 23:52		2017/6/6 17:15	28099	0	615	1757987
146	10367735	98445066	丿西门安怡	146106	0	1	4	8	1	2017/5/7 0:06		2017/5/7 0:14	510	0	0	10863
146	10367766	98525208	鉴军博艺	146002	0	1	4	11	1	2017/5/7 0:17		2017/5/7 0:36	1142	0	1	4421
146	10367784	98525220	flylina	146106	0	2	3	80	1	2017/5/7 0:22		2017/5/12 12:12	41916	0	175	22338905
146	10367799	98525236	含恩の神伊つ	146040	0	1	1	10	1	2017/5/7 0:27		2017/5/7 0:49	1337	0	0	3563
146	10368315	98525582	逍遥游-北冥	146106	0	1	4	73	1	2017/5/7 5:37		2017/5/13 4:40	34292	0	580	191071
146	10368952	98524099	天宫别院	146106	0	1	5	61	1	2017/5/7 8:57		2017/5/13 9:15	12476	0	710	290026
146	10369008	98525962	寒洛莉雅	146106	0	2	3	10	1	2017/5/7 9:06		2017/5/7 11:03	3090	0	50	14795
146	10369069	98525988	丿苍天宏九	146106	0	1	4	11	1	2017/5/7 9:14		2017/5/13 12:44	1235	0	50	14317
146	10369349	98526100	★凯泽千苑	146106	0	1	1	3	1	2017/5/7 9:47		2017/5/7 9:50	178	0	0	9109
146	10369352	98526096	尨騰丨凯旋	146106	0	1	4	3	1	2017/5/7 9:48		2017/5/7 9:53	300	0	0	5136
146	10369367	98526101	kaza	146106	0	1	5	3	1	2017/5/7 9:49		2017/5/7 9:51	135	0	0	5100
146	10369474	98526131	孤风の捕名つ	146106	0	1	1	8	1	2017/5/7 10:00		2017/5/7 10:38	2283	0	50	5307
146	10369497	98526128	司音白浅	146106	0	2	3	46	1	2017/5/7 10:02		2017/5/8 22:03	12727	0	31	128415
146	10369573	98526183	★菰獨鵬戎	146106	0	1	4	15	1	2017/5/7 10:12		2017/5/13 9:51	3163	0	50	20782
146	10369578	98526128	白凤九司音	146106	0	2	2	4	1	2017/5/7 10:13		2017/5/7 10:18	305	0	0	13027
146	10369696	98526234	弘济栋遥	146106	0	1	5	2	2	2017/5/7 10:26	2017/5/7 10:53	2017/5/7 10:52	225	0	77	7200
146	10369781	98526262	源风琴秉	146106	0	2	5	47	1	2017/5/7 10:32		2017/5/13 9:22	9375	0	40	17699
146	10369957	98526234	名辰候慈	146106	0	1	4	34	1	2017/5/7 10:53		2017/5/8 19:06	5763	0	3	36376
146	10370157	98524099	霍晓燕	146106	0	2	3	18	1	2017/5/7 11:20		2017/5/11 17:41	1863	0	400	4607
146	10370238	98526493	寒辰辰青	146106	0	2	2	17	1	2017/5/7 11:30		2017/5/7 12:23	2233	0	16	6492
146	10370476	98526493	玄天の楓雲	146106	0	2	3	6	1	2017/5/7 12:01		2017/5/7 12:07	374	0	0	1170
146	10370527	98526493	霹雳慕乾	146106	0	1	4	6	1	2017/5/7 12:07		2017/5/7 12:15	478	0	0	1573
146	10370665	80291663	缘钟过郎	146105	0	1	1	2	1	2017/5/7 12:22		2017/5/7 12:23	89	18	0	7200
146	10371246	98526262	洛辰婧琳	146106	0	2	3	2	1	2017/5/7 13:01		2017/5/7 13:02	54	0	0	3200
146	10371334	98523311	江笙毅	146051	0	1	5	6	1	2017/5/7 13:06		2017/5/7 20:42	427	60	50	11399
146	10371475	98304273	车炫然兰	146002	0	1	4	2	1	2017/5/7 13:40		2017/5/7 13:42	92	0	0	7200
146	10371554	98527116	静灵秋荧★	146091	0	2	5	7	1	2017/5/7 14:05		2017/5/7 14:24	1114	0	0	7067
146	10371622	98527116	碧楓音天	146091	0	2	5	1	1	2017/5/7 14:26		2017/5/7 14:27	10	0	0	0
146	10371628	98527204	花落修雪つ	146001	0	1	4	3	1	2017/5/7 14:28		2017/5/7 16:22	255	0	0	9157
146	10371630	98527116	刘大少1号	146091	0	2	5	45	1	2017/5/7 14:28		2017/5/12 17:01	8038	0	68	37497
146	10371631	98527227	墨扇玥丶	146106	0	2	2	25	1	2017/5/7 14:29		2017/5/7 15:00	1905	0	97	3765
146	10371672	98527281	花落尐孩	146106	0	1	1	26	1	2017/5/7 14:41		2017/5/8 10:33	4612	0	180	1874
146	10371681	98527287	雪花轩夕	146001	0	2	3	16	1	2017/5/7 14:43		2017/5/20 17:57	2096	0	0	9919
146	10371746	98527375	幻世如梦	146051	0	2	3	76	1	2017/5/7 15:04		2017/5/20 15:53	32385	0	1240	252042
146	10371808	98527454	含浩孤凌	146098	0	1	4	70	1	2017/5/7 15:24		2017/5/12 23:20	14435	0	149	1844020
146	10371900	98527204	ntp214	146001	0	1	4	17	1	2017/5/7 16:01		2017/5/8 11:40	2531	0	0	5443
146	10371969	98527750	端木湘蓉★	146106	0	2	3	71	1	2017/5/7 16:26		2017/5/8 20:08	34014	0	638	1830690
146	10371975	98527746	十七哥哥	146106	0	1	4	4	1	2017/5/7 16:28		2017/5/7 16:58	1806	0	0	12239
146	10371983	98527772	天泽乄项木丶	146106	0	1	4	4	1	2017/5/7 16:31		2017/5/7 16:44	720	0	0	13266
146	10372075	98527897	落兮の夕媚丶	146106	0	2	5	1	1	2017/5/7 17:07		2017/5/7 17:10	52	0	0	0
146	10372151	98528010	秋水珍可	146106	0	2	2	2	1	2017/5/7 17:41		2017/5/7 17:45	132	0	0	7200
146	10372284	98528107	白芷晴	146002	0	2	3	83	1	2017/5/7 18:21		2017/5/16 22:49	29137	0	1055	5845663
146	10372484	98416415	半世放尊	146002	0	1	4	6	2	2017/5/7 19:29	2017/5/14 12:20	2017/5/8 6:23	573	0	50	11105
146	10372646	98528612	落夢落晓つ	146106	0	2	5	27	1	2017/5/7 20:36		2017/5/8 19:22	4732	0	50	20690
146	10372704	98528724	★碧空素禄	146106	0	1	1	12	1	2017/5/7 21:03		2017/5/7 21:21	1097	0	50	2402
146	10372821	98528895	初彤盛戎	146106	0	1	4	6	1	2017/5/7 21:52		2017/5/7 22:08	981	0	50	11594
146	10372901	92450104	傲浩寻雨	146005	0	1	4	15	1	2017/5/7 22:29		2017/5/8 20:45	2427	0	100	2891
146	10372915	98529038	柠檬檬	146106	0	2	3	50	1	2017/5/7 22:37		2017/5/8 23:37	8077	0	6	329883
146	10373037	98529277	光誉乄星鹏	146106	0	1	1	13	1	2017/5/7 23:49		2017/5/12 17:52	4799	0	130	9070
146	10373041	98529262	孤星卉厚	146001	0	1	4	1	1	2017/5/7 23:51		2017/5/7 23:51	19	0	0	0
146	10373284	98529579	南门逸美	146106	0	1	5	25	1	2017/5/8 2:48		2017/5/8 12:26	15023	0	100	29875
146	10373426	98529671	绯闻-时代	146106	0	1	5	15	1	2017/5/8 5:35		2017/5/11 11:49	2017	0	175	16126
146	10374078	98529991	丘比特1	146106	0	1	1	29	1	2017/5/8 10:17		2017/5/8 13:58	4510	0	20	40400
146	10374195	98530060	樱花丨容晓	146106	0	2	3	1	1	2017/5/8 10:45		2017/5/8 10:50	327	0	0	0
146	10374395	98530152	oliver	146106	0	1	4	12	1	2017/5/8 11:30		2017/5/8 11:54	1410	0	180	13374
146	10374492	98530195	卉柔妙意★	146106	0	2	5	35	1	2017/5/8 11:50		2017/5/11 1:59	3740	0	150	16530
146	10374688	98529671	丿彼堓一天灬	146106	0	1	4	10	1	2017/5/8 12:28		2017/5/13 7:09	1098	0	0	7703
146	10374764	98530325	猫尾十三	146106	0	2	3	14	1	2017/5/8 12:41		2017/5/8 13:20	2031	0	50	11307
146	10374856	98530363	素泉兮晓	146101	0	2	2	10	1	2017/5/8 12:54		2017/5/8 13:09	764	0	0	3149
146	10375124	98530477	漆雕若理丶	146106	0	1	4	49	1	2017/5/8 13:45		2017/5/8 16:07	8506	59	398	73815
146	10375749	98525220	兂塵丨铭赐	146106	0	1	5	10	1	2017/5/8 16:09		2017/5/8 16:21	731	0	0	2870
146	10376190	98531009	丿畅舞忆安つ	146106	0	2	3	8	1	2017/5/8 16:54		2017/5/8 17:10	945	0	0	5727
146	10376274	98531125	flylika	146106	0	1	5	8	1	2017/5/8 17:38		2017/5/8 17:47	523	0	0	5888
146	10376329	98531216	★繁花画年	146106	0	1	1	1	1	2017/5/8 18:05		2017/5/8 18:06	33	0	0	0
146	10376536	98531576	千力万尺	146040	0	1	5	75	1	2017/5/8 20:05		2017/5/14 17:04	12560	0	533	272371
146	10376592	98531664	婉晨容寒	146106	0	2	2	27	1	2017/5/8 20:29		2017/5/8 21:25	3351	0	100	681
146	10376593	98531667	bebe	146106	0	1	5	72	1	2017/5/8 20:29		2017/5/12 23:18	10864	0	70	618213
146	10376806	98525220	flylili	146106	0	2	2	4	1	2017/5/8 22:30		2017/5/8 22:34	251	0	0	12655
146	10376819	98532153	东阳の慈丽★	146106	0	1	1	13	1	2017/5/8 22:39		2017/5/9 11:06	2676	0	0	17114
146	10376865	98532221	九条龙宗宗主	146106	0	1	4	83	1	2017/5/8 23:00		2017/5/25 21:08	98913	0	1502	2697732
146	10376877	98532263	宗政乄洺诗	146106	0	2	3	16	1	2017/5/8 23:08		2017/5/8 23:46	2285	0	50	2988
146	10376901	98532336	方彤暮琅	146106	0	1	1	5	1	2017/5/8 23:27		2017/5/8 23:42	883	0	0	6451
146	10376950	98532465	龙城太可	146106	0	1	5	59	1	2017/5/9 0:01		2017/5/13 1:23	11321	0	109	207122
146	10377483	98529671	静尘琳琴	146106	0	2	3	6	1	2017/5/9 6:29		2017/5/9 6:36	420	0	50	6483
146	10377936	98532955	嫣然恋平	146106	0	2	2	14	1	2017/5/9 8:44		2017/5/10 22:22	1457	0	220	16093
146	10377972	98485473	狂刀幽乌丶	146106	0	1	1	1	1	2017/5/9 8:55		2017/5/9 8:57	118	0	0	0
146	10378061	98533028	九宣乄石周	146106	0	1	1	29	1	2017/5/9 9:27		2017/5/9 18:17	3944	0	30	37503
146	10378308	98533189	佳怡采曼	146001	0	2	3	65	1	2017/5/9 11:02		2017/5/9 20:44	34845	0	517	1219932
146	10378358	98532153	侞儚丨武信★	146106	0	1	1	4	1	2017/5/9 11:08		2017/5/9 13:23	654	0	0	7152
146	10378532	98533273	19vietnam	146106	0	1	4	9	1	2017/5/9 11:41		2017/5/9 13:49	931	0	0	5240
146	10378678	98533350	棋公弘苑	146106	0	1	5	9	1	2017/5/9 12:15		2017/5/12 0:22	1314	0	0	13127
146	10378683	98533348	℡剑仙	146106	0	1	5	22	1	2017/5/9 12:16		2017/5/9 13:00	2612	0	130	21055
146	10378975	98532465	辰慧の凡莎灬	146106	0	2	3	2	2	2017/5/9 13:29	2017/5/9 23:30	2017/5/9 13:30	50	0	0	3200
146	10379048	98533609	？王者无情？	146106	0	1	4	27	1	2017/5/9 13:52		2017/5/10 8:41	5127	0	255	26250
146	10379206	98533709	浩然魔龙	146106	0	1	4	2	1	2017/5/9 14:39		2017/5/9 14:40	72	0	0	7200
146	10379316	98533774	★左丘琦苑灬	146106	0	2	3	14	1	2017/5/9 15:10		2017/5/9 15:37	1403	0	0	16385
146	10379662	98533876	junguy？n	146106	0	2	2	4	1	2017/5/9 16:00		2017/5/9 16:06	381	0	117	12977
146	10379705	98508821	忌皓翔越灬	146106	0	1	1	14	1	2017/5/9 16:05		2017/5/14 23:27	1819	0	250	24064
146	10380411	98534761	守护灬可宝	146106	0	2	2	70	1	2017/5/9 19:37		2017/5/13 23:15	22000	54	760	768101
146	10380464	98534885	丿临风祥钧丶	146106	0	1	1	11	1	2017/5/9 20:07		2017/5/9 20:33	1563	0	0	14450
146	10380623	98527375	兰落芬芳	146051	0	2	2	1	2	2017/5/9 21:04	2017/5/13 14:55	2017/5/9 21:05	12	0	0	0
146	10380670	98535155	olala	146106	0	1	4	4	1	2017/5/9 21:28		2017/5/9 21:31	216	0	0	12149
146	10380732	98535242	若晓玲仙灬	146106	0	2	2	22	1	2017/5/9 22:00		2017/5/9 22:47	2858	0	50	21321
146	10380827	98473648	兰苏芳湘	146106	0	2	3	8	1	2017/5/9 22:53		2017/5/9 23:04	677	0	50	15627
146	10381005	98535718	勃宣の依光	146106	0	1	5	9	1	2017/5/10 0:19		2017/5/10 0:44	1468	0	50	4847
146	10381172	98535718	★峰宗霸气	146106	0	1	4	3	1	2017/5/10 0:45		2017/5/10 0:47	161	0	0	9100
146	10382312	98535988	妖幺	146097	0	2	2	12	1	2017/5/10 5:38		2017/5/10 23:20	1278	0	5	8758
146	10382982	98536141	城骏海言	146106	0	1	4	11	1	2017/5/10 8:39		2017/5/10 9:04	1454	0	0	14380
146	10383016	98536151	韩懿莹	146106	0	2	5	10	1	2017/5/10 8:47		2017/5/10 8:59	725	0	0	14605
146	10384753	98536453	狂刀丨举续灬	146107	0	1	4	4	1	2017/5/10 11:34		2017/5/10 11:55	1288	0	0	2143
146	10385774	98445066	★傲血问情	146107	0	1	4	13	2	2017/5/10 12:24	2017/5/10 20:33	2017/5/10 12:44	1229	0	50	23109
146	10386358	98536670	xiaoxing	146107	0	1	4	25	1	2017/5/10 12:51		2017/5/16 20:43	4163	0	365	4161
146	10386997	98536739	邪哗	146107	0	2	3	73	1	2017/5/10 13:23		2017/5/18 2:52	29465	0	804	369652
146	10387378	98536804	智涯苍春灬	146090	0	1	1	4	1	2017/5/10 13:43		2017/5/10 13:51	489	0	0	12152
146	10387452	98536811	笑傲沧临	146098	0	1	5	7	1	2017/5/10 13:51		2017/5/10 14:05	836	0	0	15175
146	10388119	98537045	浩部天	146107	0	1	5	16	1	2017/5/10 15:43		2017/5/10 16:10	1642	0	50	22462
146	10388527	98537206	final★	146107	0	2	3	3	1	2017/5/10 16:51		2017/5/10 16:55	258	0	125	9106
146	10388861	98537206	finall★	146107	0	1	4	13	1	2017/5/10 17:39		2017/5/10 18:01	1306	0	50	7944
146	10388961	98536670	雨韵乄昔灵	146107	0	2	2	1	1	2017/5/10 17:50		2017/5/10 17:50	29	0	0	0
146	10388965	98537340	★孤单城达	146107	0	1	1	10	1	2017/5/10 17:50		2017/5/10 18:10	1195	0	50	7554
146	10389669	98517550	旧梦飘渺	146107	0	2	2	59	1	2017/5/10 19:10		2017/5/10 22:10	10767	58	588	242238
146	10389741	98537533	诺雲の怡越	146107	0	2	3	14	1	2017/5/10 19:14		2017/5/10 19:40	1540	0	200	9973
146	10389788	98537542	雪月の秉焕	146107	0	1	4	11	1	2017/5/10 19:19		2017/5/11 18:18	1375	0	100	14496
146	10390126	98537533	丿灵夏莲珊	146107	0	2	5	4	1	2017/5/10 19:43		2017/5/10 19:47	243	0	0	7152
146	10390450	98536804	丿冰卓绝仰灬	146090	0	1	1	14	1	2017/5/10 19:56		2017/5/15 16:01	2713	0	0	17299
146	10390530	98471718	欧阳＠夏丹	146107	0	2	2	6	2	2017/5/10 20:02	2017/5/12 17:23	2017/5/10 20:21	536	0	40	6427
146	10390608	98537695	映逊东冉丶	146070	0	1	4	1	1	2017/5/10 20:14		2017/5/10 20:15	28	0	0	0
146	10390640	98537708	noname	146107	0	2	2	29	1	2017/5/10 20:18		2017/5/10 21:33	4515	0	110	38113
146	10390645	98537695	浮雲哲泰	146070	0	1	4	1	1	2017/5/10 20:19		2017/5/10 20:19	29	0	0	0
146	10390704	98469731	上官＠静儿	146107	0	2	2	88	1	2017/5/10 20:24		2017/6/4 12:14	167349	6	159	1599180
146	10390820	98537695	傲丗玄赐	146005	0	1	4	1	1	2017/5/10 20:32		2017/5/10 20:32	29	0	0	0
146	10390845	98445066	灵珊飞雪	146107	0	2	2	62	2	2017/5/10 20:33	2017/5/28 21:19	2017/5/16 20:26	11630	0	510	379430
146	10390882	98537780	皓仴乄勇意	146107	0	1	5	4	1	2017/5/10 20:37		2017/5/10 20:47	571	0	50	12258
146	10391208	98537804	风宇远咏	146107	0	1	4	17	1	2017/5/10 20:52		2017/5/10 21:29	2178	0	80	5387
146	10391337	98537843	临风契灿	146107	0	1	5	8	1	2017/5/10 20:57		2017/5/10 21:21	770	0	100	15948
146	10391633	98537909	★名忌战盼つ	146107	0	1	4	3	1	2017/5/10 21:14		2017/5/10 21:17	170	0	0	9124
146	10391689	98537924	乄言策つ	146107	0	1	4	14	1	2017/5/10 21:19		2017/5/25 21:00	1222	119	230	4490
146	10391737	98537924	陌殇〃	146107	0	2	5	85	1	2017/5/10 21:25		2017/6/1 21:52	37140	119	3606	3226922
146	10391820	98537969	′？？？`	146107	0	1	4	6	1	2017/5/10 21:36		2017/5/10 21:47	472	0	0	1052
146	10391874	98537708	moning	146107	0	1	4	24	1	2017/5/10 21:42		2017/5/11 7:19	3480	0	100	26466
146	10391979	98538039	歌慧菲晓灬	146107	0	2	3	8	1	2017/5/10 21:50		2017/5/10 22:01	667	0	50	5542
146	10392057	98538058	本阳の卉晓	146001	0	1	1	1	1	2017/5/10 21:55		2017/5/10 21:56	45	0	0	7000
146	10392467	98445066	佳慧莹芯	146107	0	2	5	3	2	2017/5/10 22:20	2017/5/10 22:23	2017/5/10 22:22	132	0	0	9100
146	10392480	98538126	佳材萌少	146107	0	1	1	6	1	2017/5/10 22:20		2017/5/10 22:40	1146	0	0	6064
146	10394140	98538280	彼岸魅永	146107	0	1	1	4	1	2017/5/10 23:14		2017/5/10 23:19	295	0	0	12726
146	10394530	98538377	晴晓春素	146107	0	2	3	45	1	2017/5/10 23:49		2017/5/11 1:45	6944	0	198	103979
146	10395043	98538546	aoaoaoao	146107	0	1	4	35	1	2017/5/11 0:58		2017/5/11 15:38	6047	0	435	38611
146	10395591	98538605	杀戮班彤	146101	0	1	4	4	1	2017/5/11 1:37		2017/5/11 1:42	291	0	0	12852
146	10395630	98538546	girlvietnam	146107	0	2	2	8	1	2017/5/11 1:42		2017/5/11 1:51	518	0	0	5323
146	10395768	98538626	★圣域益远	146107	0	1	4	6	1	2017/5/11 2:02		2017/5/11 2:09	443	0	50	6024
146	10395947	98538655	剑恒石瑞	146107	0	1	5	74	1	2017/5/11 2:24		2017/5/24 0:28	43536	8	190	1563830
146	10396792	98538770	亦以佳佳	146107	0	2	2	6	1	2017/5/11 5:30		2017/5/11 5:44	805	0	50	11080
146	10397036	98436529	我来新区了	146107	0	1	1	90	1	2017/5/11 6:48		2017/5/31 0:05	134970	1	1069	55046951
146	10397461	98539055	★曼雅纯巧	146107	0	2	3	8	1	2017/5/11 9:58		2017/5/11 10:13	907	0	0	5760
146	10399339	98539281	潇湘疾莲丶	146107	0	1	4	4	1	2017/5/11 11:45		2017/5/11 11:47	161	0	80	2149
146	10399537	98539056	涵程浮续	146107	0	1	1	17	1	2017/5/11 12:00		2017/5/12 22:47	2824	0	30	6483
146	10399543	98539310	一剑邪皓	146107	0	1	4	4	1	2017/5/11 12:01		2017/5/11 12:04	195	0	0	2152
146	10401601	98539524	浮华丨莫香	146107	0	1	4	6	1	2017/5/11 13:33		2017/5/11 13:40	435	0	0	1129
146	10402053	98539655	雨夜涵琴	146107	0	2	3	25	1	2017/5/11 14:29		2017/5/11 15:26	3430	0	130	12333
146	10402092	98539670	浮政の涛以★	146999	0	1	1	1	1	2017/5/11 14:34		2017/5/11 14:42	460	0	90	0
146	10402140	98539700	冷血轩嫻	146999	0	2	3	1	1	2017/5/11 14:44		2017/5/11 14:53	444	0	90	0
146	10402336	98539823	丿寒策凤誠	146999	0	1	1	1	1	2017/5/11 15:26		2017/5/11 18:45	288	0	90	0
146	10403062	98540185	纳兰语歌	146107	0	2	2	68	1	2017/5/11 17:44		2017/5/13 7:08	25693	0	357	1627833
146	10403179	98540267	逍滛恨悦	146107	0	1	1	1	1	2017/5/11 18:04		2017/5/11 18:04	21	0	0	0
146	10403444	98540520	逍遥丶阿修罗	146107	0	1	4	13	1	2017/5/11 18:53		2017/5/11 19:28	2092	0	50	18243
146	10403475	98540533	轩辕棍至尊	146106	0	1	4	42	1	2017/5/11 18:57		2017/5/12 18:43	5758	0	100	54190
146	10403662	98540665	才简建榆	146107	0	1	4	12	1	2017/5/11 19:28		2017/5/11 19:50	1316	0	0	19421
146	10403746	98540721	≦百≌里≧	146107	0	1	4	6	1	2017/5/11 19:44		2017/5/11 19:51	444	0	100	11092
146	10404303	98541111	龙战云霄	146107	0	1	4	65	1	2017/5/11 21:34		2017/5/16 22:07	20024	26	402	639016
146	10404671	98536670	菲妍賢英	146107	0	2	3	7	1	2017/5/11 22:45		2017/5/11 22:52	466	0	0	6884
146	10404754	98539056	初彤魁范	146107	0	1	5	17	1	2017/5/11 23:01		2017/5/12 0:33	3477	0	0	6077
146	10404853	98541514	烟雨！濛濛	146107	0	2	2	6	1	2017/5/11 23:28		2017/5/11 23:36	498	0	35	1399
146	10404879	98539056	皇锐乄空隆丶	146107	0	1	4	17	1	2017/5/11 23:38		2017/5/12 1:03	2636	0	75	16040
146	10406590	98436529	风雨珠仙	146107	0	2	5	86	1	2017/5/12 3:36		2017/5/25 7:55	54602	19	340	3705556
146	10407370	98542103	轩梦丨莺依★	146107	0	2	3	78	1	2017/5/12 7:26		2017/5/15 14:18	81246	9	155	4695877
146	10407491	98542192	丿宗凌昌吉灬	146107	0	1	5	4	1	2017/5/12 8:46		2017/5/12 8:52	357	0	130	12824
146	10407492	98542191	战王丶猫	146107	0	1	5	4	1	2017/5/12 8:46		2017/5/12 8:51	283	0	50	13033
146	10407644	98542191	破天笙平灬	146107	0	2	2	17	1	2017/5/12 9:51		2017/5/12 14:06	1775	0	50	16220
146	10407953	98542483	丿情緣逸荷	146107	0	2	3	6	1	2017/5/12 11:24		2017/5/12 11:38	879	0	0	1480
146	10407997	98542522	临舒牧凌	146107	0	1	1	1	1	2017/5/12 11:36		2017/5/12 11:37	64	0	0	0
146	10408383	98542905	慢慢品味	146107	0	1	4	14	1	2017/5/12 13:04		2017/5/12 13:57	2562	0	150	12362
146	10408386	98537630	黯影阳赫	146070	0	1	5	15	1	2017/5/12 13:04		2017/5/12 13:26	1308	0	50	20769
146	10408453	98543000	情缘琦笙丶	146107	0	2	3	13	1	2017/5/12 13:22		2017/5/12 13:54	1902	0	0	12452
146	10408500	50876524	風雅	146040	0	2	3	1	1	2017/5/12 13:37		2017/5/12 13:37	11	0	0	0
146	10408509	50876524	姬妶嫊	146001	0	2	2	1	1	2017/5/12 13:40		2017/5/12 13:40	10	0	0	0
146	10408520	50876524	風蘭夢	146002	0	2	2	1	1	2017/5/12 13:42		2017/5/12 13:43	8	0	0	0
146	10408539	50876524	姬姜	146005	0	2	3	1	1	2017/5/12 13:45		2017/5/12 13:45	9	0	0	0
146	10408561	50876524	風韻	146051	0	2	5	1	1	2017/5/12 13:49		2017/5/12 13:49	8	0	0	0
146	10408568	50876524	姬婧嫊	146072	0	2	5	1	1	2017/5/12 13:52		2017/5/12 13:52	8	0	0	0
146	10408578	50876524	姜婉	146088	0	2	3	1	1	2017/5/12 13:54		2017/5/12 13:54	7	0	0	0
146	10408589	50876524	姬媃	146094	0	2	2	1	1	2017/5/12 13:56		2017/5/12 13:57	7	0	0	0
146	10408616	50876524	怕愺	146107	0	2	2	1	1	2017/5/12 14:00		2017/5/12 14:01	6	0	0	0
146	10408630	50876524	點滄	146107	0	2	5	1	1	2017/5/12 14:03		2017/5/12 14:03	13	0	0	0
146	10408638	50876524	妙婣	146107	0	2	3	1	1	2017/5/12 14:05		2017/5/12 14:05	10	0	0	0
146	10408644	50876524	風天月	146001	0	2	2	1	1	2017/5/12 14:07		2017/5/12 14:07	7	0	0	0
146	10408650	50876524	風天雪	146001	0	2	2	1	1	2017/5/12 14:09		2017/5/12 14:09	7	0	0	0
146	10408662	50876524	風雅頌	146040	0	2	3	1	1	2017/5/12 14:12		2017/5/12 14:12	11	0	0	0
146	10408673	50876524	風嬅	146040	0	2	3	1	1	2017/5/12 14:14		2017/5/12 14:14	6	0	0	0
146	10408677	50876524	風嬅婧	146088	0	2	5	1	1	2017/5/12 14:16		2017/5/12 14:16	6	0	0	0
146	10408698	50876524	姬嬌	146088	0	2	5	1	1	2017/5/12 14:18		2017/5/12 14:18	10	0	0	0
146	10408711	50876524	俊伝	146075	0	1	4	1	1	2017/5/12 14:20		2017/5/12 14:21	6	0	0	0
146	10408720	50876524	淩沄	146075	0	1	4	1	1	2017/5/12 14:22		2017/5/12 14:22	6	0	0	0
146	10408727	50876524	葰芸	146075	0	1	4	1	1	2017/5/12 14:23		2017/5/12 14:24	7	0	0	0
146	10408729	50876524	風天俊	146002	0	1	1	1	1	2017/5/12 14:25		2017/5/12 14:25	7	0	0	0
146	10408733	50876524	風逍遙	146002	0	1	1	1	1	2017/5/12 14:26		2017/5/12 14:26	7	0	0	0
146	10408735	50876524	風天邪	146051	0	1	1	1	1	2017/5/12 14:28		2017/5/12 14:28	8	0	0	0
146	10408736	98543296	丿梦夕妃嫻丶	146107	0	2	2	15	1	2017/5/12 14:29		2017/5/13 12:21	3726	0	100	21353
146	10408745	50876524	風點蒼	146062	0	1	5	1	1	2017/5/12 14:32		2017/5/12 14:32	9	0	0	0
146	10408752	50876524	姬點蒼	146062	0	1	5	1	1	2017/5/12 14:33		2017/5/12 14:33	9	0	0	0
146	10408756	50876524	蒼縱橫	146062	0	1	5	1	1	2017/5/12 14:35		2017/5/12 14:35	7	0	0	0
146	10408857	98543469	点点姐	146107	0	2	3	69	1	2017/5/12 15:17		2017/5/17 16:47	13467	0	900	1695901
146	10409064	98543660	傳奇の丽湘	146107	0	2	3	8	1	2017/5/12 16:12		2017/5/12 16:47	2103	0	0	5247
